Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US18,18,Indiana,419723,370614,20191,10837,3022,1792,13267
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US18,18,Indiana,6149379,5297440,603785,14790,123988,2132,107244
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US18,18,Indiana,6569102,5668054,623976,25627,127010,3924,120511
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US18,18,Indiana,206258,181465,10579,5046,1528,847,6793
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US18,18,Indiana,3139550,2691807,315962,7521,66685,1115,56460
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US18,18,Indiana,3345808,2873272,326541,12567,68213,1962,63253
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US18,18,Indiana,222970,197187,10233,6029,1577,942,7002
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US18,18,Indiana,3026455,2605843,293323,7376,64436,1059,54418
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US18,18,Indiana,3249425,2803030,303556,13405,66013,2001,61420
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US18,18,Indiana,429228,378652,20812,11075,3105,1789,13795
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US18,18,Indiana,6166005,5297650,609285,14897,131121,2174,110878
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US18,18,Indiana,6595233,5676302,630097,25972,134226,3963,124673
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US18,18,Indiana,211624,186023,10895,5210,1566,869,7061
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US18,18,Indiana,3142334,2687329,318094,7587,70069,1133,58122
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US18,18,Indiana,3353958,2873352,328989,12797,71635,2002,65183
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US18,18,Indiana,227463,200970,10536,6125,1612,953,7267
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US18,18,Indiana,3031347,2602699,295772,7432,68358,1093,55993
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US18,18,Indiana,3258810,2803669,306308,13557,69970,2046,63260
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US18,18,Indiana,439087,386993,21431,11335,3178,1822,14328
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US18,18,Indiana,6173681,5290028,613866,15019,138427,2226,114115
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US18,18,Indiana,6612768,5677021,635297,26354,141605,4048,128443
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US18,18,Indiana,217115,190607,11246,5411,1617,909,7325
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US18,18,Indiana,3146376,2682954,321115,7652,73600,1173,59882
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US18,18,Indiana,3363491,2873561,332361,13063,75217,2082,67207
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US18,18,Indiana,232756,205464,10839,6275,1666,993,7519
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US18,18,Indiana,3036806,2599605,298209,7537,72326,1139,57990
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US18,18,Indiana,3269562,2805069,309048,13812,73992,2132,65509
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US18,18,Indiana,449871,396071,22085,11686,3283,1902,14844
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US18,18,Indiana,6183182,5282559,619324,15189,145926,2312,117872
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US18,18,Indiana,6633053,5678630,641409,26875,149209,4214,132716
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US19,19,Iowa,71553,64211,1893,2306,512,266,2365
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US19,19,Iowa,1466483,1373062,41342,4393,26792,897,19997
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US19,19,Iowa,1538036,1437273,43235,6699,27304,1163,22362
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US19,19,Iowa,79991,71997,2095,2616,527,314,2442
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US19,19,Iowa,1428328,1330345,46365,4248,26401,942,20027
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US19,19,Iowa,1508319,1402342,48460,6864,26928,1256,22469
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US19,19,Iowa,151544,136208,3988,4922,1039,580,4807
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US19,19,Iowa,2894811,2703407,87707,8641,53193,1839,40024
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US19,19,Iowa,3046355,2839615,91695,13563,54232,2419,44831
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US19,19,Iowa,71553,64211,1893,2306,512,266,2365
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US19,19,Iowa,1466487,1373067,41341,4393,26792,897,19997
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US19,19,Iowa,1538040,1437278,43234,6699,27304,1163,22362
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US19,19,Iowa,80021,72027,2095,2616,527,314,2442
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US19,19,Iowa,1428808,1330669,46504,4260,26404,942,20029
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US19,19,Iowa,1508829,1402696,48599,6876,26931,1256,22471
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US19,19,Iowa,151574,136238,3988,4922,1039,580,4807
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US19,19,Iowa,2895295,2703736,87845,8653,53196,1839,40026
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US19,19,Iowa,3046869,2839974,91833,13575,54235,2419,44833
